"tick","active_firms","total_revenue","mean_revenue","median_revenue","sd_revenue","cv_revenue","zero_revenue_share","sold_out_share","total_unsold_output","total_profit","loss_firm_share","revenue_gini"
500,235,105088.100084564,447.183404615165,265.70636461709,465.501826082475,1.04096400107485,0.00425531914893617,0.561702127659575,1130,-19393308.6610167,0.829787234042553,0.473432536627198
501,236,105717.634847923,447.956079864082,263.293241684356,485.370591795401,1.08352272379621,0.0127118644067797,0.567796610169492,1104,-19695813.3263704,0.843220338983051,0.487099958043675
502,233,104706.193392162,449.382804258206,263.361380696607,477.382620421628,1.06230727099058,0.00429184549356223,0.575107296137339,1140,-20049321.9056575,0.84549356223176,0.473590796918201
503,232,105276.601086252,453.778452957981,269.217608420885,476.685178869256,1.05047997709445,0.00431034482758621,0.599137931034483,1130,-18195938.3285032,0.853448275862069,0.472354931850632
504,235,106475.970727075,453.08923713649,266.203217878361,479.873245480354,1.05911420124022,0.0127659574468085,0.565957446808511,1072,-16654748.7108275,0.838297872340426,0.477835959585819
505,234,106058.749430714,453.242518934677,264.568043514263,480.246032229642,1.0595785085619,0.00427350427350427,0.555555555555556,1107,-15380867.991255,0.833333333333333,0.477386545048112
506,235,106594.917032401,453.595391627238,271.580570309119,479.889894621468,1.05796906996762,0.0127659574468085,0.56595744680851,1085,-14333310.3091921,0.851063829787234,0.482652446205941
507,235,105977.176105462,450.966706831755,272.499735387632,458.633380026769,1.01700053036925,0.0127659574468085,0.578723404255319,1080,-13481427.9375318,0.851063829787234,0.469933143457188
508,238,106326.263111163,446.749004668752,272.015513300755,468.640703467581,1.04900223295418,0.0210084033613445,0.596638655462185,1114,-12794715.2514057,0.84453781512605,0.473833845592959
509,237,104886.885259178,442.560697296112,266.041285890881,462.64108542686,1.04537318440935,0.0126582278481013,0.573839662447257,1128,-12242575.4828114,0.852320675105485,0.474997638696373
510,238,104545.572383703,439.267110855896,268.064202683617,462.926640163805,1.05386137209729,0.0168067226890756,0.554621848739496,1173,-11813898.6707421,0.831932773109244,0.476833707084414
511,236,104376.947886446,442.275202908668,270.180464223496,464.937791232715,1.05124092007647,0.00847457627118644,0.563559322033898,1159,-11488533.0490243,0.822033898305085,0.471553751767978
512,234,105258.949046771,449.824568575945,275.305448190871,474.649787165221,1.05518866759072,0,0.581196581196581,1134,-11250139.2006529,0.829059829059829,0.471755998637471
513,239,105460.92118314,441.259084448285,263.067723874652,468.560123249306,1.0618707688141,0.0209205020920502,0.527196652719666,1152,-11092221.5963729,0.845188284518828,0.483910057031959
514,237,105663.303098053,445.836721932713,270.154801080598,459.418806960413,1.03046425823522,0.00421940928270042,0.611814345991561,1104,-11002939.3494615,0.839662447257384,0.468174442113445
515,239,105375.324908024,440.900941037758,264.819971920739,470.886198006148,1.06800905640576,0.0167364016736402,0.573221757322176,1146,-10973460.4823489,0.841004184100418,0.478121371031182
516,238,105289.704997339,442.393718476214,268.303831985552,463.896526827869,1.04860559147566,0.00840336134453781,0.550420168067227,1139,-10996494.91522,0.848739495798319,0.473784680134968
517,240,105826.718263818,440.944659432575,267.908728420645,457.137195148428,1.03672237631065,0.0208333333333333,0.558333333333333,1130,-11066148.6126375,0.845833333333333,0.472406123834432
518,238,106264.172209457,446.488118527129,262.455945575593,461.6305348499,1.03391448886193,0.00420168067226891,0.550420168067227,1119,-11176064.4930858,0.840336134453782,0.473111817704134
519,237,106940.532285002,451.22587462026,260.323075643372,460.787858946719,1.02119112591782,0,0.561181434599156,1093,-11318168.1837988,0.839662447257384,0.465775844412206
520,237,106491.883636924,449.332842349892,273.786070275428,467.860091276844,1.04123279489222,0,0.556962025316456,1126,-11493835.794196,0.831223628691983,0.470602390353233
521,240,106666.840149547,444.445167289777,266.884976988323,462.205851893378,1.03996147536468,0.0166666666666667,0.558333333333333,1152,-11683478.8733042,0.8375,0.477937083583508
522,242,106167.805823056,438.709941417588,271.896870544402,460.579522238402,1.04984974981453,0.0247933884297521,0.574380165289256,1142,-11901455.8920395,0.847107438016529,0.474116449182089
523,239,105577.90921447,441.748574119121,259.488326289516,473.058705072705,1.07087771820434,0.00418410041841004,0.539748953974896,1189,-12136442.3093467,0.828451882845188,0.482593114897447
524,239,104878.119645488,438.820584290743,266.125050482457,462.388203759712,1.05370673189149,0.00418410041841004,0.564853556485356,1164,-12396998.1901945,0.841004184100418,0.469602191295323
525,240,105759.526922564,440.664695510685,262.434134489365,455.061340146086,1.03267029281462,0.0125,0.554166666666666,1160,-12667694.6903766,0.841666666666667,0.468931288280121
526,239,105473.198483594,441.310453906249,271.670949498996,457.707927425437,1.0371563224348,0.0125523012552301,0.569037656903766,1182,-12962629.5126185,0.845188284518828,0.46481967590502
527,238,106989.723140007,449.536651848769,268.055104398185,469.280336110021,1.0439200767725,0.00420168067226891,0.579831932773109,1087,-13277183.9019102,0.827731092436975,0.469134608753965
528,239,106258.611567882,444.596701120846,262.351736955333,466.46595944561,1.04918898019178,0.00836820083682008,0.523012552301255,1141,-13613620.5642243,0.820083682008368,0.476150045407853
529,240,104687.003544264,436.1958481011,261.94944678794,455.447282157173,1.04413484020969,0.0125,0.533333333333333,1147,-13966267.3314551,0.829166666666667,0.470391976707606
530,242,104033.878045358,429.89205803867,262.327669318977,449.554648992326,1.04573843732625,0.012396694214876,0.524793388429752,1133,-14098277.8136888,0.830578512396694,0.471017022728926
531,241,105024.124774216,435.784750100483,267.489102733185,440.372407768654,1.01052734788703,0.00829875518672199,0.564315352697096,1099,-14277199.3697672,0.821576763485477,0.46094190139072
532,243,104733.259764525,431.001068989813,263.369240630106,451.71848206788,1.04806812457942,0.0164609053497942,0.580246913580247,1112,-14497763.300619,0.823045267489712,0.470660991005187
533,244,105134.902185652,430.880746662508,267.907332892607,443.833350781084,1.03006076325968,0.0122950819672131,0.602459016393443,1097,-14755292.8260182,0.836065573770492,0.467352536105042
534,245,105689.516228431,431.385780524206,267.96328470023,450.63602777002,1.04462420440104,0.0163265306122449,0.583673469387755,1110,-15043465.8096709,0.836734693877551,0.46977041297926
535,243,105609.477383307,434.606902811964,262.830592571623,447.877592822026,1.03053492690567,0.0123456790123457,0.567901234567901,1166,-15362819.4122032,0.843621399176955,0.470058098309264
536,245,104027.887878515,424.603623993938,256.3192335574,445.554451460077,1.04934208349206,0.0204081632653061,0.563265306122449,1269,-15712023.8556785,0.840816326530612,0.474776554872425
537,242,104361.013942561,431.243859266781,263.718667015254,446.785003126191,1.0360379481944,0.00826446280991736,0.578512396694215,1248,-16086168.8503379,0.830578512396694,0.465884744273443
538,241,105728.813145895,438.708768240228,270.998901314523,440.323061391767,1.00367964642698,0.004149377593361,0.58091286307054,1185,-16486056.4015116,0.817427385892116,0.457398758431874
539,240,105167.459524009,438.197748016705,259.539525161364,452.309476841092,1.03220401950548,0.00416666666666667,0.558333333333333,1192,-16911058.1512902,0.808333333333333,0.468682564934076
540,243,105282.648461994,433.261927827134,266.518592214609,457.143518787356,1.05512044660834,0.0123456790123457,0.539094650205761,1228,-17359020.4592256,0.82716049382716,0.474540416082951
541,244,105670.395850964,433.075392831821,264.25313289974,457.213490467806,1.05573647922628,0.0163934426229508,0.532786885245902,1218,-17828056.1670229,0.844262295081967,0.476423718992584
542,242,106289.982371543,439.214803188195,266.276495746197,458.306581764777,1.04346797612011,0.00826446280991736,0.553719008264463,1187,-18319084.0617718,0.834710743801653,0.468280470091161
543,243,106568.623042269,438.554004289173,261.170496892482,462.862673567573,1.05542913538733,0.00823045267489712,0.539094650205761,1183,-18831191.9083446,0.823045267489712,0.474150147603025
544,242,106514.648101121,440.143173971572,258.943795538272,460.373568585747,1.04596321335994,0.00413223140495868,0.537190082644628,1208,-19363749.1642523,0.826446280991736,0.46636992361056
545,242,106920.146872878,441.8187887309,267.138842061292,465.541628337952,1.05369359613518,0.00413223140495868,0.566115702479339,1222,-19917455.8582928,0.822314049586777,0.4706490376292
546,243,107187.152192413,441.099391738324,262.328812961799,468.172672201421,1.06137682565465,0.0164609053497942,0.592592592592593,1247,-20491369.0125444,0.843621399176955,0.467888883156256
547,245,107964.498145715,440.671421002919,262.328812961799,469.92349754798,1.06638069806861,0.0163265306122449,0.559183673469388,1232,-21086111.1297748,0.848979591836735,0.475991675189785
548,242,108573.945762773,448.65266844121,261.573937135214,466.747070066674,1.04033053383663,0,0.582644628099174,1191,-21700205.33067,0.838842975206612,0.467953099785426
549,242,108098.869038041,446.689541479509,264.684284344086,454.496759309802,1.01747795080322,0,0.586776859504132,1210,-21948321.2377374,0.81404958677686,0.461317075156517
550,243,107532.279434672,442.519668455441,264.503601805637,456.745697631415,1.03214778955618,0.00411522633744856,0.57201646090535,1256,-22261414.3814085,0.810699588477366,0.467301812414514
551,247,108417.179884877,438.935950950919,266.416196719449,464.147249958867,1.05743730709077,0.0161943319838057,0.562753036437247,1244,-22299227.5874874,0.801619433198381,0.475577079435657
552,244,108182.023872227,443.368950296011,261.465833449282,470.894335174619,1.06208234667816,0.0040983606557377,0.561475409836066,1279,-22431987.1356602,0.807377049180328,0.474493713791328
553,246,107888.30546309,438.570347410933,252.975687932259,473.288647534694,1.0791624429894,0.016260162601626,0.540650406504065,1238,-22565940.6317566,0.817073170731707,0.482228481696591
554,243,108520.835145109,446.587798951068,258.537215051632,458.220104732713,1.02604707474984,0,0.555555555555556,1174,-22784497.3582766,0.814814814814815,0.46124745166356
555,245,107731.298947419,439.719587540485,255.673413648403,455.22101471249,1.03525298306293,0.00816326530612245,0.583673469387755,1219,-22671411.9494901,0.820408163265306,0.465792351253697
556,245,108830.467145673,444.205988349686,262.918345721332,461.923245749208,1.0398852286196,0.0122448979591837,0.538775510204082,1196,-22674158.6544899,0.828571428571429,0.469822294982918
557,243,108108.667503619,444.891635817362,267.926932853436,451.640041922532,1.0151686513341,0.00411522633744856,0.567901234567901,1219,-22778561.3896131,0.814814814814815,0.462482307338201
558,246,108472.478552743,440.94503476725,263.162414258687,451.102352131535,1.02303533675041,0.0203252032520325,0.56910569105691,1185,-22971742.9157065,0.821138211382114,0.466777589664705
559,243,108135.885456587,445.003643854269,258.353509623295,457.243310175937,1.02750464291856,0,0.567901234567901,1157,-23244327.11001,0.806584362139918,0.462753291311812
560,246,107993.686385421,438.998725143988,264.501464092652,444.616937080567,1.01279778645083,0.0121951219512195,0.532520325203252,1200,-23587389.9314792,0.804878048780488,0.461548281803186
561,244,107974.10964617,442.516842812174,267.624434344057,448.195698263716,1.01283308317815,0.00819672131147541,0.586065573770492,1188,-23993252.534428,0.819672131147541,0.467821466323055
562,248,108021.933477353,435.572312408681,261.241625873482,441.05957369288,1.0125978193009,0.0201612903225806,0.604838709677419,1150,-24455465.8183679,0.814516129032258,0.460925824179478
563,245,108489.179981523,442.81297951642,263.286026617701,452.120026788531,1.02101800918816,0.00408163265306122,0.579591836734694,1165,-24970883.4478827,0.804081632653061,0.463654909243444
564,245,108696.529840344,443.659305470793,261.997374097105,449.862285674123,1.01398140448502,0.00408163265306122,0.551020408163266,1097,-25532801.6584878,0.816326530612245,0.458562264663532
565,246,108139.629271992,439.591988910536,257.923793469163,452.905711136912,1.03028654425521,0.00813008130081301,0.540650406504065,1098,-26140116.5856358,0.821138211382114,0.472314367435726
566,249,108969.14257738,437.627078624015,261.157870009633,457.650194012677,1.04575383098235,0.0160642570281124,0.534136546184739,1103,-26122033.2503407,0.823293172690763,0.470543538317528
567,248,109234.467969429,440.461564392861,259.112143542958,444.869988538216,1.01000864661468,0.0120967741935484,0.572580645161291,1165,-26223977.5966199,0.826612903225806,0.46347923051867
568,248,109389.681613898,441.08742586249,259.707059251663,434.113187600154,0.984188535302953,0.00403225806451613,0.608870967741935,1116,-26421103.698196,0.80241935483871,0.455852757141127
569,248,110002.404647033,443.558083254166,268.626544459403,450.559445838092,1.01578454513231,0.00403225806451613,0.580645161290323,1089,-26712127.883626,0.80241935483871,0.459737835132256
570,252,109015.506604658,432.60121668515,257.090672500433,453.038454255774,1.04724267242525,0.0158730158730159,0.551587301587302,1032,-27086708.7569729,0.793650793650794,0.481284272764623
571,252,108692.00881879,431.317495312659,260.595177604198,445.406225258903,1.03266440638127,0.0119047619047619,0.575396825396825,1081,-27536019.9023153,0.797619047619048,0.473706069144797
572,250,108096.719241897,432.386876967589,253.496578065512,446.971065949936,1.03372949032271,0.008,0.608,1194,-28046306.3784742,0.816,0.466906406789808
573,252,107771.206987272,427.663519790762,251.088190699823,455.825928783654,1.06585179162972,0.0158730158730159,0.547619047619048,1201,-28491972.8706714,0.80952380952381,0.484604112909288
574,250,108058.69987495,432.234799499799,260.431113630497,443.611395452658,1.02632040725556,0.008,0.568,1129,-29006678.9188388,0.808,0.462737619937459
575,252,107852.025683876,427.984228904271,250.751779699534,440.09064410371,1.0282870591527,0.0158730158730159,0.571428571428571,1155,-29588635.795577,0.805555555555556,0.464197813914756
576,252,108005.395660916,428.592839924268,257.938587277824,443.022975898997,1.0336686351953,0.0119047619047619,0.575396825396825,1207,-30197444.3087762,0.793650793650794,0.475107153409
577,254,107328.722376525,422.554025104428,257.545870463871,430.11384403572,1.01789077486464,0.0078740157480315,0.582677165354331,1168,-30864832.7782323,0.795275590551181,0.466212827679505
578,255,107809.455124848,422.782176960188,257.280448875043,427.691930313834,1.01161296199605,0.00784313725490196,0.56078431372549,1160,-31588295.0400249,0.788235294117647,0.466365879982828
579,251,108251.495950373,431.280860360051,257.845163928862,434.778077261632,1.00810890819189,0,0.573705179282869,1192,-32363136.3620748,0.792828685258964,0.459990107403758
580,252,108358.220623053,429.992938980369,268.140736114845,428.980807850307,0.997646168022057,0.00396825396825397,0.599206349206349,1204,-33186217.0982276,0.797619047619048,0.45776797071851
581,255,107411.898935293,421.22313307958,259.620520870537,421.055858716728,0.999602884196723,0.0156862745098039,0.615686274509804,1270,-34057256.5093842,0.815686274509804,0.461112824365292
582,255,108782.720764745,426.598904959786,255.165049893209,440.108844638797,1.0316689506746,0.0196078431372549,0.564705882352941,1236,-34971753.7277048,0.803921568627451,0.472276211870621
583,252,109359.88315058,433.96779028008,267.217453844306,440.703629056486,1.01552151778836,0.00396825396825397,0.603174603174603,1235,-35930186.0631191,0.801587301587302,0.464502013972225
584,253,110025.135972381,434.881960365144,265.055457394467,440.14883665091,1.01211104797574,0.0118577075098814,0.553359683794466,1171,-36929624.1186039,0.798418972332016,0.462454752464324
585,254,110311.055398876,434.295493696364,260.38561800704,437.928772451072,1.00836591400888,0.0078740157480315,0.594488188976378,1200,-37947393.0020114,0.795275590551181,0.463606811955346
586,252,110269.623091426,437.577869410422,263.612316074708,450.220366608598,1.02889199404716,0.00396825396825397,0.571428571428572,1259,-39008660.4032055,0.793650793650794,0.466598721671722
587,253,110441.459602745,436.527508311245,264.809418907855,447.719182801077,1.02563795929638,0.00790513833992095,0.592885375494071,1240,-40082417.0515483,0.810276679841897,0.46676417895933
588,251,109043.40602507,434.435880577967,271.071479734257,442.476117268779,1.01850730349463,0.00796812749003984,0.593625498007968,1169,-41202075.956356,0.812749003984064,0.464707689627031
589,254,109083.931697391,429.464298021223,269.666515156829,447.803893123777,1.04270342188409,0.0196850393700787,0.574803149606299,1180,-42368138.3189181,0.818897637795276,0.471754019893317
590,250,108774.424605027,435.097698420108,267.98660773438,457.840128689073,1.05226970942744,0.008,0.58,1184,-43579125.2439967,0.816,0.474509843655885
591,250,108836.106759916,435.344427039662,270.842080134541,446.708659769028,1.02610400414826,0.008,0.556,1247,-44835902.6344411,0.812,0.467050743979962
592,247,108911.31639821,440.936503636479,264.291676496649,457.980964375237,1.03865513650648,0,0.550607287449393,1297,-46136903.6259128,0.817813765182186,0.464296171705303
593,251,109656.544865436,436.878664802533,268.352188050488,445.893564622491,1.02063479072395,0.0159362549800797,0.569721115537848,1284,-47483851.8467293,0.820717131474104,0.46587229467618
594,250,109669.788296131,438.679153184523,264.939609299866,445.771797700249,1.01616818229049,0.008,0.588,1333,-47092385.358339,0.828,0.459005462858745
595,251,109563.405339045,436.50759099221,266.705218832094,445.158468265702,1.01981838907733,0.00796812749003984,0.605577689243028,1359,-46960803.7402686,0.816733067729084,0.460209737626684
596,251,109539.052108669,436.410566169995,264.507566710795,438.600776932936,1.00501869325063,0.0119521912350598,0.593625498007968,1382,-47056509.1674552,0.800796812749004,0.460692624192694
597,248,109043.937942055,439.693298153448,268.806719333393,452.541834502582,1.02922158787294,0,0.544354838709677,1409,-47240585.8797959,0.818548387096774,0.462033572942635
598,247,109075.089284703,441.599551759932,264.507566710795,451.802876021239,1.0231053773054,0,0.546558704453441,1315,-47613981.3907463,0.817813765182186,0.458965142491646
599,250,109346.959159272,437.387836637087,265.321765383969,442.11049451026,1.01079741473719,0.012,0.552,1341,-48155279.3486866,0.824,0.459188378351209
600,249,108407.906105564,435.373116889815,268.568276276583,426.690410156495,0.980056860663915,0.0120481927710843,0.57429718875502,1321,-48844755.2178302,0.827309236947791,0.441537291973179
601,250,108214.522115493,432.858088461971,268.556155949897,432.411404164323,0.998968058332386,0.012,0.556,1378,-49669102.9606895,0.824,0.448998268502325
602,251,108751.208376808,433.271746521147,268.54403562321,437.56892373542,1.00991797237825,0.00796812749003984,0.565737051792829,1365,-50613011.1175673,0.804780876494024,0.456117698036376
603,254,108952.594169997,428.947221141719,266.487343470356,440.473845065715,1.02687189322107,0.0196850393700787,0.52755905511811,1376,-51667334.2492261,0.818897637795276,0.460812995190079
604,250,109587.497709977,438.349990839909,267.322933628916,437.223924376529,0.997431124701926,0,0.548,1361,-52822596.687561,0.816,0.452898003441081
605,252,109646.090716058,435.103534587533,264.87020648448,442.85272053461,1.01780998160455,0.0119047619047619,0.563492063492064,1406,-53491343.756811,0.817460317460317,0.457317176106175
606,254,108690.44921157,427.91515437626,264.176305348609,437.225642525216,1.02175779019214,0.015748031496063,0.535433070866142,1438,-54316671.6686591,0.834645669291339,0.463913217308129
607,251,108109.915838686,430.716796170065,268.182193340628,434.749626390444,1.00936306699956,0.00398406374501992,0.549800796812749,1447,-55283345.5820489,0.836653386454183,0.455407288869204
608,251,108650.001031643,432.868530006546,268.805099014373,440.180376296197,1.01689160976784,0.00398406374501992,0.557768924302789,1436,-55620637.8775104,0.840637450199203,0.455155208251102
609,251,109031.880478486,434.38996206568,256.273076652482,448.977185454457,1.03358094031319,0.00398406374501992,0.537848605577689,1410,-56166394.0210173,0.828685258964143,0.465778750700551
610,250,109009.554283951,436.038217135804,264.99446617298,446.287903080288,1.02350639357213,0.004,0.588,1396,-56896961.6484762,0.824,0.460641719370195
611,253,109479.329960085,432.724624348163,267.538447984403,451.405254673863,1.04316978806981,0.0158102766798419,0.58498023715415,1380,-57791203.1449824,0.822134387351779,0.467482600703476
612,252,110210.849007061,437.34463891691,267.737751961574,447.870879597687,1.02406852569828,0.0119047619047619,0.587301587301588,1352,-58834601.0835755,0.825396825396825,0.46134820244083
613,249,109765.382514442,440.824829375271,261.186467751469,446.64374053049,1.01320005309924,0,0.578313253012048,1329,-60012841.9368701,0.839357429718876,0.454344040426457
614,250,108326.221819424,433.304887277696,264.537720435571,432.079551307724,0.997172115972034,0.008,0.552,1287,-61192710.042212,0.836,0.448357042115888
615,253,108114.542797723,427.330208686651,258.976812762078,430.859538531099,1.00825902258419,0.0158102766798419,0.549407114624506,1304,-62501100.6078802,0.8300395256917,0.457228554187292
616,251,108065.513081017,430.539892753054,256.006362263674,444.707346786629,1.03290625159723,0.0119521912350598,0.565737051792829,1263,-62859974.9019763,0.836653386454183,0.466993365904297
617,253,108258.204030832,427.898039647558,261.569921020468,445.881664717158,1.04202782766757,0.0118577075098814,0.565217391304348,1287,-64424872.6695898,0.810276679841897,0.469826265130134
618,252,108353.691947743,429.974968046597,269.484742379715,434.180214645357,1.00978021259671,0.00396825396825397,0.555555555555556,1333,-66084438.290755,0.801587301587302,0.463696419727765
619,249,109139.782757489,438.312380552164,256.176711233546,442.954546674474,1.01059099931529,0,0.578313253012048,1295,-67834508.8808469,0.811244979919679,0.457164213219515
620,248,107874.108914753,434.976245624003,268.309930798001,440.127066989639,1.01184161530073,0,0.552419354838709,1356,-69671798.235545,0.810483870967742,0.454929911290541
621,246,108812.459008256,442.327069139252,275.377052053113,434.703264765853,0.982764327789764,0,0.573170731707317,1334,-68071622.1908061,0.833333333333333,0.447752932492761
622,249,108770.369390961,436.828792734781,267.685382181947,442.81768958633,1.01370994071626,0.0120481927710843,0.526104417670683,1325,-66976145.8683446,0.831325301204819,0.453141970916611
623,248,109855.420454207,442.965405057285,262.680559240029,465.050695346301,1.04985782193569,0.00806451612903226,0.508064516129032,1294,-66316381.0854568,0.818548387096774,0.466914479651212
624,247,110200.409360828,446.155503485135,268.558937775314,465.723082113449,1.04385820297063,0.00404858299595142,0.538461538461539,1301,-66037631.938693,0.825910931174089,0.458988203153598
625,246,110272.311878497,448.261430400395,263.912550921441,452.652579977087,1.0097959567317,0,0.577235772357723,1278,-66086131.7815029,0.833333333333333,0.447347021294279
626,248,110337.060948648,444.907503825195,266.493146959687,455.742026230471,1.02435230314644,0.00806451612903226,0.552419354838709,1284,-66425314.0062965,0.834677419354839,0.454873190959589
627,250,109304.613305601,437.218453222404,261.927414671187,451.984183296654,1.03377197363337,0.016,0.528,1312,-67020603.1580105,0.828,0.456596202740902
628,251,109502.960541777,436.26677506684,269.932856833892,443.474027297297,1.01652028676571,0.0159362549800797,0.561752988047808,1291,-67842859.040628,0.828685258964143,0.45289323796406
629,247,109317.378455166,442.58047957557,267.497931404939,432.05558809712,0.976219259628117,0,0.574898785425101,1324,-68869026.546589,0.82995951417004,0.439201371891497
630,251,109678.44051846,436.965898479918,261.920209948931,426.106712760012,0.975148665473251,0.0199203187250996,0.541832669322709,1314,-70077162.8377015,0.832669322709163,0.450916601479511
631,249,110221.452167845,442.656434409015,267.497931404939,435.160831399659,0.983066770464179,0.00401606425702811,0.590361445783132,1289,-71448623.8224953,0.823293172690763,0.442516599510109
632,249,109270.589277749,438.837707942765,259.464365111934,425.439367204288,0.969468574609762,0.00401606425702811,0.534136546184739,1354,-72971596.9952427,0.819277108433735,0.447170176573416
633,250,111035.843199775,444.1433727991,272.590374837831,431.859327526178,0.972342162406915,0.004,0.6,1293,-74631811.6325822,0.812,0.444252259007936
634,251,111781.398625541,445.344217631637,263.962706679462,449.020094410107,1.00825401258833,0.00796812749003984,0.585657370517928,1249,-76421033.0923488,0.820717131474104,0.455421225609457
635,253,111581.24982682,441.032608011145,262.926530943157,443.649522517988,1.00593360776348,0.00790513833992095,0.545454545454546,1339,-78332535.1123265,0.810276679841897,0.455676266754922
636,253,111170.69917834,439.409878175257,268.129243474874,452.487566822253,1.02976193594305,0.00395256916996047,0.565217391304348,1348,-80356823.5091338,0.806324110671937,0.463962041771567
637,254,112052.95360525,441.153360650592,258.064025729761,457.566081572834,1.03720411626931,0.0078740157480315,0.539370078740157,1320,-82489927.0401444,0.81496062992126,0.465297452820033
638,256,111943.718520418,437.280150470382,264.412168115372,442.182262753239,1.01121046148009,0.015625,0.5546875,1349,-84729307.6959986,0.80859375,0.456506156105062
639,256,111098.533118735,433.97864499506,265.834961100645,452.9823902598,1.04378958615569,0.0078125,0.5859375,1346,-87071301.7507621,0.796875,0.464593687737507
640,256,111965.903682374,437.366811259273,271.14433080184,429.57770044974,0.982190896499195,0.01171875,0.578125,1363,-88244560.3370638,0.81640625,0.454385904821129
641,255,112054.418762938,439.429093187992,265.134050490179,424.990844423078,0.967143166010775,0.00784313725490196,0.572549019607843,1361,-89668698.1980232,0.823529411764706,0.448445826878719
642,256,113026.775334098,441.510841148821,268.010389278147,444.143184268875,1.00596212567103,0.015625,0.5703125,1346,-91318256.2223302,0.81640625,0.456904278048255
643,255,112549.060221388,441.368863613289,263.883819621965,449.02448794998,1.01734518442016,0.00392156862745098,0.537254901960784,1312,-93172223.3376986,0.8,0.454907923257689
644,259,111503.131503348,430.514021248447,257.577914621427,453.677728582125,1.05380476869605,0.0231660231660232,0.544401544401544,1386,-95216260.7968409,0.806949806949807,0.470959821413713
645,257,112271.640078196,436.85463065446,265.013231687299,440.090589061569,1.00740740324135,0.0155642023346304,0.568093385214008,1367,-97432142.5188464,0.809338521400778,0.459732695932473
646,257,112781.01271359,438.83662534471,265.201048332787,435.36167710195,0.992081453456554,0.0194552529182879,0.587548638132296,1345,-99811665.6007735,0.801556420233463,0.455766185414907
647,255,112158.409512466,439.836900048885,262.528380013885,435.414797092209,0.989946039188199,0.00392156862745098,0.576470588235294,1412,-102324862.840923,0.792156862745098,0.452355777208945
648,256,112537.694464957,439.600369003737,263.044957865677,454.896824342431,1.03479627501988,0.0078125,0.54296875,1416,-104985744.292529,0.79296875,0.468113887827952
649,260,111101.270631248,427.312579350953,264.198550152655,424.493290364063,0.993402279448052,0.0230769230769231,0.55,1502,-107788150.422047,0.788461538461538,0.45662387551083
650,255,111119.767234585,435.763793076804,262.048699538568,445.803464065601,1.02303925004395,0.00392156862745098,0.498039215686274,1434,-110724558.482684,0.780392156862745,0.462421347059723
651,255,112485.723222897,441.120483227049,265.596083925947,451.440406565563,1.02339479514308,0.00392156862745098,0.545098039215686,1407,-113794365.00636,0.776470588235294,0.45732564804567
652,257,112238.102544329,436.724134413731,259.934777548515,449.658322787967,1.02961638104017,0.00778210116731518,0.54863813229572,1438,-116919138.120997,0.78988326848249,0.461984750083262
653,260,112524.518028222,432.786607800852,263.492960105368,457.911186810156,1.05805304174492,0.0230769230769231,0.55,1433,-120180651.961602,0.803846153846154,0.471212521812045
654,255,111731.358773857,438.162191270027,260.106310666805,444.004598612158,1.01333389201199,0.00392156862745098,0.556862745098039,1489,-122104963.634695,0.8,0.453088647239703
655,255,112008.568705343,439.24928904056,264.165867779772,435.071385434413,0.990488536440725,0.00392156862745098,0.56078431372549,1493,-124340026.824965,0.803921568627451,0.447793302799317
656,257,112310.917637078,437.00746162287,257.523047501356,448.895768570444,1.02720389922731,0.0116731517509728,0.536964980544747,1508,-126855032.914262,0.817120622568093,0.466136840409311
657,255,111840.17865492,438.588935901648,263.040066941753,448.052406977555,1.02157708574306,0.00392156862745098,0.549019607843137,1557,-129628440.296337,0.807843137254902,0.457155292731074
658,256,111187.943588652,434.327904643172,261.420157690403,434.182111592019,0.99966432492687,0.0078125,0.52734375,1567,-132639534.317977,0.81640625,0.454571240360097
659,257,112180.13887563,436.49859484681,265.306715032738,426.667833730264,0.977478137999513,0.0155642023346304,0.54863813229572,1538,-135866171.607957,0.821011673151751,0.450433359445769
660,258,111177.455226619,430.920369095423,265.208476591123,421.653452360475,0.978495059877534,0.0193798449612403,0.554263565891473,1524,-139301991.85755,0.817829457364341,0.447662887409704
661,254,112223.0883515,441.82318248622,262.883775745523,433.499143207228,0.981159795119508,0.00393700787401575,0.570866141732284,1462,-142936426.584997,0.807086614173228,0.438436130929646
662,252,111573.154038534,442.750611264026,264.119867982774,434.97738893856,0.982443339144642,0,0.571428571428572,1479,-146761956.271824,0.801587301587302,0.438416926672487
663,255,110436.976758166,433.086183365358,262.261057698992,434.518796051742,1.00330791593316,0.0117647058823529,0.545098039215686,1510,-150770852.624567,0.8,0.454175781077472
664,254,110406.789508101,434.672399638192,259.482560176916,432.459742621216,0.994909598541758,0.0078740157480315,0.547244094488189,1535,-154958725.443452,0.81496062992126,0.450958316663488
665,255,110955.962518855,435.121421642568,264.058663000286,418.685632407819,0.962227120023867,0.0117647058823529,0.56078431372549,1545,-159322823.181797,0.819607843137255,0.450335559666898
666,254,111351.399568811,438.391336885081,258.538730801715,428.970757542325,0.978511027590799,0.0118110236220472,0.547244094488189,1531,-163859616.749819,0.826771653543307,0.453062261092864
667,255,111369.161269841,436.741808901336,266.975833256528,431.9742585139,0.989083824149034,0.0117647058823529,0.533333333333333,1533,-168569267.177189,0.823529411764706,0.448820789383027
